usage_id,device_id,apartment_id,usage_date,consumption_m3
USE-20260728-006-041,WTR-006-041,APT-006-041,2026-07-28,0.712
USE-20260728-006-042,WTR-006-042,APT-006-042,2026-07-28,0.823
USE-20260728-006-043,WTR-006-043,APT-006-043,2026-07-28,1.08
USE-20260728-006-044,WTR-006-044,APT-006-044,2026-07-28,0.527
USE-20260728-006-045,WTR-006-045,APT-006-045,2026-07-28,0.45
USE-20260728-006-046,WTR-006-046,APT-006-046,2026-07-28,0.498
USE-20260728-006-047,WTR-006-047,APT-006-047,2026-07-28,0.623
USE-20260728-006-048,WTR-006-048,APT-006-048,2026-07-28,0.826
USE-20260728-006-049,WTR-006-049,APT-006-049,2026-07-28,0.57
USE-20260728-006-050,WTR-006-050,APT-006-050,2026-07-28,0.545
USE-20260728-007-001,WTR-007-001,APT-007-001,2026-07-28,0.723
USE-20260728-007-002,WTR-007-002,APT-007-002,2026-07-28,0.515
USE-20260728-007-003,WTR-007-003,APT-007-003,2026-07-28,0.829
USE-20260728-007-004,WTR-007-004,APT-007-004,2026-07-28,0.779
USE-20260728-007-005,WTR-007-005,APT-007-005,2026-07-28,0.409
USE-20260728-007-006,WTR-007-006,APT-007-006,2026-07-28,0.499
USE-20260728-007-007,WTR-007-007,APT-007-007,2026-07-28,0.871
USE-20260728-007-008,WTR-007-008,APT-007-008,2026-07-28,0.612
USE-20260728-007-009,WTR-007-009,APT-007-009,2026-07-28,0.497
USE-20260728-007-010,WTR-007-010,APT-007-010,2026-07-28,0.874
USE-20260728-007-011,WTR-007-011,APT-007-011,2026-07-28,0.67
USE-20260728-007-012,WTR-007-012,APT-007-012,2026-07-28,0.457
USE-20260728-007-013,WTR-007-013,APT-007-013,2026-07-28,0.297
USE-20260728-007-014,WTR-007-014,APT-007-014,2026-07-28,0.509
USE-20260728-007-015,WTR-007-015,APT-007-015,2026-07-28,0.466
USE-20260728-007-016,WTR-007-016,APT-007-016,2026-07-28,0.609
USE-20260728-007-017,WTR-007-017,APT-007-017,2026-07-28,0.432
USE-20260728-007-018,WTR-007-018,APT-007-018,2026-07-28,0.916
USE-20260728-007-019,WTR-007-019,APT-007-019,2026-07-28,0.846
USE-20260728-007-020,WTR-007-020,APT-007-020,2026-07-28,0.654
USE-20260728-007-021,WTR-007-021,APT-007-021,2026-07-28,0.46
USE-20260728-007-022,WTR-007-022,APT-007-022,2026-07-28,0.513
USE-20260728-007-023,WTR-007-023,APT-007-023,2026-07-28,0.557
USE-20260728-007-024,WTR-007-024,APT-007-024,2026-07-28,0.284
USE-20260728-007-025,WTR-007-025,APT-007-025,2026-07-28,0.51
USE-20260728-007-026,WTR-007-026,APT-007-026,2026-07-28,0.804
USE-20260728-007-027,WTR-007-027,APT-007-027,2026-07-28,0.487
USE-20260728-007-028,WTR-007-028,APT-007-028,2026-07-28,0.684
USE-20260728-007-029,WTR-007-029,APT-007-029,2026-07-28,0.607
USE-20260728-007-030,WTR-007-030,APT-007-030,2026-07-28,0.441
USE-20260728-007-031,WTR-007-031,APT-007-031,2026-07-28,0.414
USE-20260728-007-032,WTR-007-032,APT-007-032,2026-07-28,0.236
USE-20260728-007-033,WTR-007-033,APT-007-033,2026-07-28,0.659
USE-20260728-007-034,WTR-007-034,APT-007-034,2026-07-28,0.543
USE-20260728-007-035,WTR-007-035,APT-007-035,2026-07-28,0.451
USE-20260728-007-036,WTR-007-036,APT-007-036,2026-07-28,0.647
USE-20260728-007-037,WTR-007-037,APT-007-037,2026-07-28,0.768
USE-20260728-007-038,WTR-007-038,APT-007-038,2026-07-28,0.553
USE-20260728-007-039,WTR-007-039,APT-007-039,2026-07-28,0.769
USE-20260728-007-040,WTR-007-040,APT-007-040,2026-07-28,0.614
USE-20260728-007-041,WTR-007-041,APT-007-041,2026-07-28,0.421
USE-20260728-007-042,WTR-007-042,APT-007-042,2026-07-28,0.423
USE-20260728-007-043,WTR-007-043,APT-007-043,2026-07-28,0.454
USE-20260728-007-044,WTR-007-044,APT-007-044,2026-07-28,0.534
USE-20260728-007-045,WTR-007-045,APT-007-045,2026-07-28,0.486
USE-20260728-007-046,WTR-007-046,APT-007-046,2026-07-28,0.405
USE-20260728-007-047,WTR-007-047,APT-007-047,2026-07-28,0.326
USE-20260728-007-048,WTR-007-048,APT-007-048,2026-07-28,0.473
USE-20260728-007-049,WTR-007-049,APT-007-049,2026-07-28,0.441
USE-20260728-007-050,WTR-007-050,APT-007-050,2026-07-28,0.703
USE-20260728-008-001,WTR-008-001,APT-008-001,2026-07-28,0.414
USE-20260728-008-002,WTR-008-002,APT-008-002,2026-07-28,0.443
USE-20260728-008-003,WTR-008-003,APT-008-003,2026-07-28,0.37
USE-20260728-008-004,WTR-008-004,APT-008-004,2026-07-28,0.536
USE-20260728-008-005,WTR-008-005,APT-008-005,2026-07-28,0.687
USE-20260728-008-006,WTR-008-006,APT-008-006,2026-07-28,0.309
USE-20260728-008-007,WTR-008-007,APT-008-007,2026-07-28,0.727
USE-20260728-008-008,WTR-008-008,APT-008-008,2026-07-28,0.431
USE-20260728-008-009,WTR-008-009,APT-008-009,2026-07-28,0.281
USE-20260728-008-010,WTR-008-010,APT-008-010,2026-07-28,0.709
USE-20260728-008-011,WTR-008-011,APT-008-011,2026-07-28,0.511
USE-20260728-008-012,WTR-008-012,APT-008-012,2026-07-28,0.55
USE-20260728-008-013,WTR-008-013,APT-008-013,2026-07-28,0.656
USE-20260728-008-014,WTR-008-014,APT-008-014,2026-07-28,0.717
USE-20260728-008-015,WTR-008-015,APT-008-015,2026-07-28,0.373
USE-20260728-008-016,WTR-008-016,APT-008-016,2026-07-28,0.351
USE-20260728-008-017,WTR-008-017,APT-008-017,2026-07-28,0.537
USE-20260728-008-018,WTR-008-018,APT-008-018,2026-07-28,0.645
USE-20260728-008-019,WTR-008-019,APT-008-019,2026-07-28,0.73
USE-20260728-008-020,WTR-008-020,APT-008-020,2026-07-28,1.047
USE-20260728-008-021,WTR-008-021,APT-008-021,2026-07-28,0.648
USE-20260728-008-022,WTR-008-022,APT-008-022,2026-07-28,0.854
USE-20260728-008-023,WTR-008-023,APT-008-023,2026-07-28,0.841
USE-20260728-008-024,WTR-008-024,APT-008-024,2026-07-28,0.492
USE-20260728-008-025,WTR-008-025,APT-008-025,2026-07-28,0.637
USE-20260728-008-026,WTR-008-026,APT-008-026,2026-07-28,0.509
USE-20260728-008-027,WTR-008-027,APT-008-027,2026-07-28,0.761
USE-20260728-008-028,WTR-008-028,APT-008-028,2026-07-28,0.687
USE-20260728-008-029,WTR-008-029,APT-008-029,2026-07-28,0.681
USE-20260728-008-030,WTR-008-030,APT-008-030,2026-07-28,0.613
USE-20260728-008-031,WTR-008-031,APT-008-031,2026-07-28,0.336
USE-20260728-008-032,WTR-008-032,APT-008-032,2026-07-28,0.718
USE-20260728-008-033,WTR-008-033,APT-008-033,2026-07-28,0.7
USE-20260728-008-034,WTR-008-034,APT-008-034,2026-07-28,0.547
USE-20260728-008-035,WTR-008-035,APT-008-035,2026-07-28,0.349
USE-20260728-008-036,WTR-008-036,APT-008-036,2026-07-28,0.541
USE-20260728-008-037,WTR-008-037,APT-008-037,2026-07-28,0.541
USE-20260728-008-038,WTR-008-038,APT-008-038,2026-07-28,0.51
USE-20260728-008-039,WTR-008-039,APT-008-039,2026-07-28,0.585
USE-20260728-008-040,WTR-008-040,APT-008-040,2026-07-28,0.628
USE-20260728-008-041,WTR-008-041,APT-008-041,2026-07-28,0.45
USE-20260728-008-042,WTR-008-042,APT-008-042,2026-07-28,0.48
USE-20260728-008-043,WTR-008-043,APT-008-043,2026-07-28,0.624
USE-20260728-008-044,WTR-008-044,APT-008-044,2026-07-28,0.54
USE-20260728-008-045,WTR-008-045,APT-008-045,2026-07-28,0.527
USE-20260728-008-046,WTR-008-046,APT-008-046,2026-07-28,0.524
USE-20260728-008-047,WTR-008-047,APT-008-047,2026-07-28,0.677
USE-20260728-008-048,WTR-008-048,APT-008-048,2026-07-28,0.549
USE-20260728-008-049,WTR-008-049,APT-008-049,2026-07-28,0.283
USE-20260728-008-050,WTR-008-050,APT-008-050,2026-07-28,0.725
USE-20260728-009-001,WTR-009-001,APT-009-001,2026-07-28,0.669
USE-20260728-009-002,WTR-009-002,APT-009-002,2026-07-28,0.657
USE-20260728-009-003,WTR-009-003,APT-009-003,2026-07-28,0.618
USE-20260728-009-004,WTR-009-004,APT-009-004,2026-07-28,0.723
USE-20260728-009-005,WTR-009-005,APT-009-005,2026-07-28,0.718
USE-20260728-009-006,WTR-009-006,APT-009-006,2026-07-28,0.794
USE-20260728-009-007,WTR-009-007,APT-009-007,2026-07-28,0.781
USE-20260728-009-008,WTR-009-008,APT-009-008,2026-07-28,0.562
USE-20260728-009-009,WTR-009-009,APT-009-009,2026-07-28,0.369
USE-20260728-009-010,WTR-009-010,APT-009-010,2026-07-28,0.268
USE-20260728-009-011,WTR-009-011,APT-009-011,2026-07-28,0.471
USE-20260728-009-012,WTR-009-012,APT-009-012,2026-07-28,0.64
USE-20260728-009-013,WTR-009-013,APT-009-013,2026-07-28,0.657
USE-20260728-009-014,WTR-009-014,APT-009-014,2026-07-28,0.648
USE-20260728-009-015,WTR-009-015,APT-009-015,2026-07-28,0.615
USE-20260728-009-016,WTR-009-016,APT-009-016,2026-07-28,0.57
USE-20260728-009-017,WTR-009-017,APT-009-017,2026-07-28,0.273
USE-20260728-009-018,WTR-009-018,APT-009-018,2026-07-28,0.281
USE-20260728-009-019,WTR-009-019,APT-009-019,2026-07-28,0.764
USE-20260728-009-020,WTR-009-020,APT-009-020,2026-07-28,0.407
USE-20260728-009-021,WTR-009-021,APT-009-021,2026-07-28,0.252
USE-20260728-009-022,WTR-009-022,APT-009-022,2026-07-28,0.558
USE-20260728-009-023,WTR-009-023,APT-009-023,2026-07-28,1.006
USE-20260728-009-024,WTR-009-024,APT-009-024,2026-07-28,0.403
USE-20260728-009-025,WTR-009-025,APT-009-025,2026-07-28,0.626
USE-20260728-009-026,WTR-009-026,APT-009-026,2026-07-28,0.43
USE-20260728-009-027,WTR-009-027,APT-009-027,2026-07-28,0.583
USE-20260728-009-028,WTR-009-028,APT-009-028,2026-07-28,0.243
USE-20260728-009-029,WTR-009-029,APT-009-029,2026-07-28,0.526
USE-20260728-009-030,WTR-009-030,APT-009-030,2026-07-28,0.259
USE-20260728-009-031,WTR-009-031,APT-009-031,2026-07-28,0.996
USE-20260728-009-032,WTR-009-032,APT-009-032,2026-07-28,0.441
USE-20260728-009-033,WTR-009-033,APT-009-033,2026-07-28,0.72
USE-20260728-009-034,WTR-009-034,APT-009-034,2026-07-28,0.439
USE-20260728-009-035,WTR-009-035,APT-009-035,2026-07-28,0.573
USE-20260728-009-036,WTR-009-036,APT-009-036,2026-07-28,0.56
USE-20260728-009-037,WTR-009-037,APT-009-037,2026-07-28,0.441
USE-20260728-009-038,WTR-009-038,APT-009-038,2026-07-28,0.794
USE-20260728-009-039,WTR-009-039,APT-009-039,2026-07-28,0.748
USE-20260728-009-040,WTR-009-040,APT-009-040,2026-07-28,0.765
USE-20260728-009-041,WTR-009-041,APT-009-041,2026-07-28,0.275
USE-20260728-009-042,WTR-009-042,APT-009-042,2026-07-28,0.391
USE-20260728-009-043,WTR-009-043,APT-009-043,2026-07-28,0.592
USE-20260728-009-044,WTR-009-044,APT-009-044,2026-07-28,0.468
USE-20260728-009-045,WTR-009-045,APT-009-045,2026-07-28,0.357
USE-20260728-009-046,WTR-009-046,APT-009-046,2026-07-28,0.351
USE-20260728-009-047,WTR-009-047,APT-009-047,2026-07-28,0.2
USE-20260728-009-048,WTR-009-048,APT-009-048,2026-07-28,0.548
USE-20260728-009-049,WTR-009-049,APT-009-049,2026-07-28,0.752
USE-20260728-009-050,WTR-009-050,APT-009-050,2026-07-28,0.663
USE-20260728-010-001,WTR-010-001,APT-010-001,2026-07-28,0.447
USE-20260728-010-002,WTR-010-002,APT-010-002,2026-07-28,0.501
USE-20260728-010-003,WTR-010-003,APT-010-003,2026-07-28,0.635
USE-20260728-010-004,WTR-010-004,APT-010-004,2026-07-28,0.895
USE-20260728-010-005,WTR-010-005,APT-010-005,2026-07-28,0.417
USE-20260728-010-006,WTR-010-006,APT-010-006,2026-07-28,0.553
USE-20260728-010-007,WTR-010-007,APT-010-007,2026-07-28,0.383
USE-20260728-010-008,WTR-010-008,APT-010-008,2026-07-28,0.45
USE-20260728-010-009,WTR-010-009,APT-010-009,2026-07-28,0.575
USE-20260728-010-010,WTR-010-010,APT-010-010,2026-07-28,0.692
USE-20260728-010-011,WTR-010-011,APT-010-011,2026-07-28,0.735
USE-20260728-010-012,WTR-010-012,APT-010-012,2026-07-28,0.518
USE-20260728-010-013,WTR-010-013,APT-010-013,2026-07-28,0.414
USE-20260728-010-014,WTR-010-014,APT-010-014,2026-07-28,0.677
USE-20260728-010-015,WTR-010-015,APT-010-015,2026-07-28,0.72
USE-20260728-010-016,WTR-010-016,APT-010-016,2026-07-28,0.503
USE-20260728-010-017,WTR-010-017,APT-010-017,2026-07-28,0.471
USE-20260728-010-018,WTR-010-018,APT-010-018,2026-07-28,0.423
USE-20260728-010-019,WTR-010-019,APT-010-019,2026-07-28,0.477
USE-20260728-010-020,WTR-010-020,APT-010-020,2026-07-28,0.795
USE-20260728-010-021,WTR-010-021,APT-010-021,2026-07-28,0.415
USE-20260728-010-022,WTR-010-022,APT-010-022,2026-07-28,0.332
USE-20260728-010-023,WTR-010-023,APT-010-023,2026-07-28,0.677
USE-20260728-010-024,WTR-010-024,APT-010-024,2026-07-28,0.506
USE-20260728-010-025,WTR-010-025,APT-010-025,2026-07-28,0.605
USE-20260728-010-026,WTR-010-026,APT-010-026,2026-07-28,0.322
USE-20260728-010-027,WTR-010-027,APT-010-027,2026-07-28,0.517
USE-20260728-010-028,WTR-010-028,APT-010-028,2026-07-28,0.8
USE-20260728-010-029,WTR-010-029,APT-010-029,2026-07-28,0.441
USE-20260728-010-030,WTR-010-030,APT-010-030,2026-07-28,0.554
USE-20260728-010-031,WTR-010-031,APT-010-031,2026-07-28,0.9
USE-20260728-010-032,WTR-010-032,APT-010-032,2026-07-28,0.633
USE-20260728-010-033,WTR-010-033,APT-010-033,2026-07-28,0.746
USE-20260728-010-034,WTR-010-034,APT-010-034,2026-07-28,0.446
USE-20260728-010-035,WTR-010-035,APT-010-035,2026-07-28,0.761
USE-20260728-010-036,WTR-010-036,APT-010-036,2026-07-28,0.515
USE-20260728-010-037,WTR-010-037,APT-010-037,2026-07-28,0.565
USE-20260728-010-038,WTR-010-038,APT-010-038,2026-07-28,0.394
USE-20260728-010-039,WTR-010-039,APT-010-039,2026-07-28,0.441
USE-20260728-010-040,WTR-010-040,APT-010-040,2026-07-28,0.796
USE-20260728-010-041,WTR-010-041,APT-010-041,2026-07-28,0.887
USE-20260728-010-042,WTR-010-042,APT-010-042,2026-07-28,0.58
USE-20260728-010-043,WTR-010-043,APT-010-043,2026-07-28,0.39
USE-20260728-010-044,WTR-010-044,APT-010-044,2026-07-28,0.276
USE-20260728-010-045,WTR-010-045,APT-010-045,2026-07-28,0.461
USE-20260728-010-046,WTR-010-046,APT-010-046,2026-07-28,0.406
USE-20260728-010-047,WTR-010-047,APT-010-047,2026-07-28,0.833
USE-20260728-010-048,WTR-010-048,APT-010-048,2026-07-28,0.254
USE-20260728-010-049,WTR-010-049,APT-010-049,2026-07-28,1.045
USE-20260728-010-050,WTR-010-050,APT-010-050,2026-07-28,0.338
USE-20260729-001-001,WTR-001-001,APT-001-001,2026-07-29,0.397
USE-20260729-001-002,WTR-001-002,APT-001-002,2026-07-29,0.547
USE-20260729-001-003,WTR-001-003,APT-001-003,2026-07-29,0.516
USE-20260729-001-004,WTR-001-004,APT-001-004,2026-07-29,0.507
USE-20260729-001-005,WTR-001-005,APT-001-005,2026-07-29,0.506
USE-20260729-001-006,WTR-001-006,APT-001-006,2026-07-29,0.459
USE-20260729-001-007,WTR-001-007,APT-001-007,2026-07-29,0.333
USE-20260729-001-008,WTR-001-008,APT-001-008,2026-07-29,0.907
USE-20260729-001-009,WTR-001-009,APT-001-009,2026-07-29,0.344
USE-20260729-001-010,WTR-001-010,APT-001-010,2026-07-29,0.601
USE-20260729-001-011,WTR-001-011,APT-001-011,2026-07-29,0.9
USE-20260729-001-012,WTR-001-012,APT-001-012,2026-07-29,0.855
USE-20260729-001-013,WTR-001-013,APT-001-013,2026-07-29,0.236
USE-20260729-001-014,WTR-001-014,APT-001-014,2026-07-29,0.408
USE-20260729-001-015,WTR-001-015,APT-001-015,2026-07-29,0.762
USE-20260729-001-016,WTR-001-016,APT-001-016,2026-07-29,0.725
USE-20260729-001-017,WTR-001-017,APT-001-017,2026-07-29,0.478
USE-20260729-001-018,WTR-001-018,APT-001-018,2026-07-29,0.426
USE-20260729-001-019,WTR-001-019,APT-001-019,2026-07-29,0.593
USE-20260729-001-020,WTR-001-020,APT-001-020,2026-07-29,0.436
USE-20260729-001-021,WTR-001-021,APT-001-021,2026-07-29,0.622
USE-20260729-001-022,WTR-001-022,APT-001-022,2026-07-29,0.58
USE-20260729-001-023,WTR-001-023,APT-001-023,2026-07-29,0.697
USE-20260729-001-024,WTR-001-024,APT-001-024,2026-07-29,0.251
USE-20260729-001-025,WTR-001-025,APT-001-025,2026-07-29,0.453
USE-20260729-001-026,WTR-001-026,APT-001-026,2026-07-29,0.338
USE-20260729-001-027,WTR-001-027,APT-001-027,2026-07-29,0.791
USE-20260729-001-028,WTR-001-028,APT-001-028,2026-07-29,0.608
USE-20260729-001-029,WTR-001-029,APT-001-029,2026-07-29,0.627
USE-20260729-001-030,WTR-001-030,APT-001-030,2026-07-29,0.517
USE-20260729-001-031,WTR-001-031,APT-001-031,2026-07-29,0.378
USE-20260729-001-032,WTR-001-032,APT-001-032,2026-07-29,0.514
USE-20260729-001-033,WTR-001-033,APT-001-033,2026-07-29,0.436
USE-20260729-001-034,WTR-001-034,APT-001-034,2026-07-29,0.37
USE-20260729-001-035,WTR-001-035,APT-001-035,2026-07-29,0.494
USE-20260729-001-036,WTR-001-036,APT-001-036,2026-07-29,0.508
USE-20260729-001-037,WTR-001-037,APT-001-037,2026-07-29,0.587
USE-20260729-001-038,WTR-001-038,APT-001-038,2026-07-29,0.782
USE-20260729-001-039,WTR-001-039,APT-001-039,2026-07-29,0.517
USE-20260729-001-040,WTR-001-040,APT-001-040,2026-07-29,0.74
USE-20260729-001-041,WTR-001-041,APT-001-041,2026-07-29,0.306
USE-20260729-001-042,WTR-001-042,APT-001-042,2026-07-29,0.738
USE-20260729-001-043,WTR-001-043,APT-001-043,2026-07-29,0.577
USE-20260729-001-044,WTR-001-044,APT-001-044,2026-07-29,0.716
USE-20260729-001-045,WTR-001-045,APT-001-045,2026-07-29,0.598
USE-20260729-001-046,WTR-001-046,APT-001-046,2026-07-29,0.643
USE-20260729-001-047,WTR-001-047,APT-001-047,2026-07-29,0.652
USE-20260729-001-048,WTR-001-048,APT-001-048,2026-07-29,0.113
USE-20260729-001-049,WTR-001-049,APT-001-049,2026-07-29,0.343
USE-20260729-001-050,WTR-001-050,APT-001-050,2026-07-29,0.664
USE-20260729-002-001,WTR-002-001,APT-002-001,2026-07-29,0.488
USE-20260729-002-002,WTR-002-002,APT-002-002,2026-07-29,0.489
USE-20260729-002-003,WTR-002-003,APT-002-003,2026-07-29,0.567
USE-20260729-002-004,WTR-002-004,APT-002-004,2026-07-29,0.973
USE-20260729-002-005,WTR-002-005,APT-002-005,2026-07-29,0.815
USE-20260729-002-006,WTR-002-006,APT-002-006,2026-07-29,0.665
USE-20260729-002-007,WTR-002-007,APT-002-007,2026-07-29,0.409
USE-20260729-002-008,WTR-002-008,APT-002-008,2026-07-29,0.527
USE-20260729-002-009,WTR-002-009,APT-002-009,2026-07-29,0.855
USE-20260729-002-010,WTR-002-010,APT-002-010,2026-07-29,0.825
USE-20260729-002-011,WTR-002-011,APT-002-011,2026-07-29,0.378
USE-20260729-002-012,WTR-002-012,APT-002-012,2026-07-29,0.942
USE-20260729-002-013,WTR-002-013,APT-002-013,2026-07-29,0.308
USE-20260729-002-014,WTR-002-014,APT-002-014,2026-07-29,0.41
USE-20260729-002-015,WTR-002-015,APT-002-015,2026-07-29,0.881
USE-20260729-002-016,WTR-002-016,APT-002-016,2026-07-29,0.654
USE-20260729-002-017,WTR-002-017,APT-002-017,2026-07-29,0.394
USE-20260729-002-018,WTR-002-018,APT-002-018,2026-07-29,0.631
USE-20260729-002-019,WTR-002-019,APT-002-019,2026-07-29,0.748
USE-20260729-002-020,WTR-002-020,APT-002-020,2026-07-29,0.814
USE-20260729-002-021,WTR-002-021,APT-002-021,2026-07-29,0.364
USE-20260729-002-022,WTR-002-022,APT-002-022,2026-07-29,0.355
USE-20260729-002-023,WTR-002-023,APT-002-023,2026-07-29,0.771
USE-20260729-002-024,WTR-002-024,APT-002-024,2026-07-29,0.448
USE-20260729-002-025,WTR-002-025,APT-002-025,2026-07-29,0.631
USE-20260729-002-026,WTR-002-026,APT-002-026,2026-07-29,0.462
USE-20260729-002-027,WTR-002-027,APT-002-027,2026-07-29,0.36
USE-20260729-002-028,WTR-002-028,APT-002-028,2026-07-29,0.499
USE-20260729-002-029,WTR-002-029,APT-002-029,2026-07-29,0.377
USE-20260729-002-030,WTR-002-030,APT-002-030,2026-07-29,0.195
USE-20260729-002-031,WTR-002-031,APT-002-031,2026-07-29,0.558
USE-20260729-002-032,WTR-002-032,APT-002-032,2026-07-29,0.578
USE-20260729-002-033,WTR-002-033,APT-002-033,2026-07-29,0.731
USE-20260729-002-034,WTR-002-034,APT-002-034,2026-07-29,0.388
USE-20260729-002-035,WTR-002-035,APT-002-035,2026-07-29,0.393
USE-20260729-002-036,WTR-002-036,APT-002-036,2026-07-29,0.696
USE-20260729-002-037,WTR-002-037,APT-002-037,2026-07-29,0.41
USE-20260729-002-038,WTR-002-038,APT-002-038,2026-07-29,0.655
USE-20260729-002-039,WTR-002-039,APT-002-039,2026-07-29,0.325
USE-20260729-002-040,WTR-002-040,APT-002-040,2026-07-29,0.37
USE-20260729-002-041,WTR-002-041,APT-002-041,2026-07-29,0.373
USE-20260729-002-042,WTR-002-042,APT-002-042,2026-07-29,0.806
USE-20260729-002-043,WTR-002-043,APT-002-043,2026-07-29,0.496
USE-20260729-002-044,WTR-002-044,APT-002-044,2026-07-29,0.519
USE-20260729-002-045,WTR-002-045,APT-002-045,2026-07-29,0.665
USE-20260729-002-046,WTR-002-046,APT-002-046,2026-07-29,0.566
USE-20260729-002-047,WTR-002-047,APT-002-047,2026-07-29,0.723
USE-20260729-002-048,WTR-002-048,APT-002-048,2026-07-29,0.602
USE-20260729-002-049,WTR-002-049,APT-002-049,2026-07-29,0.692
USE-20260729-002-050,WTR-002-050,APT-002-050,2026-07-29,0.596
USE-20260729-003-001,WTR-003-001,APT-003-001,2026-07-29,0.799
USE-20260729-003-002,WTR-003-002,APT-003-002,2026-07-29,0.524
USE-20260729-003-003,WTR-003-003,APT-003-003,2026-07-29,0.259
USE-20260729-003-004,WTR-003-004,APT-003-004,2026-07-29,0.283
USE-20260729-003-005,WTR-003-005,APT-003-005,2026-07-29,0.267
USE-20260729-003-006,WTR-003-006,APT-003-006,2026-07-29,0.751
USE-20260729-003-007,WTR-003-007,APT-003-007,2026-07-29,0.487
USE-20260729-003-008,WTR-003-008,APT-003-008,2026-07-29,0.467
USE-20260729-003-009,WTR-003-009,APT-003-009,2026-07-29,0.362
USE-20260729-003-010,WTR-003-010,APT-003-010,2026-07-29,0.462
USE-20260729-003-011,WTR-003-011,APT-003-011,2026-07-29,0.742
USE-20260729-003-012,WTR-003-012,APT-003-012,2026-07-29,0.374
USE-20260729-003-013,WTR-003-013,APT-003-013,2026-07-29,0.595
USE-20260729-003-014,WTR-003-014,APT-003-014,2026-07-29,0.615
USE-20260729-003-015,WTR-003-015,APT-003-015,2026-07-29,0.643
USE-20260729-003-016,WTR-003-016,APT-003-016,2026-07-29,0.608
USE-20260729-003-017,WTR-003-017,APT-003-017,2026-07-29,0.85
USE-20260729-003-018,WTR-003-018,APT-003-018,2026-07-29,0.311
USE-20260729-003-019,WTR-003-019,APT-003-019,2026-07-29,1.113
USE-20260729-003-020,WTR-003-020,APT-003-020,2026-07-29,0.973
USE-20260729-003-021,WTR-003-021,APT-003-021,2026-07-29,0.686
USE-20260729-003-022,WTR-003-022,APT-003-022,2026-07-29,0.484
USE-20260729-003-023,WTR-003-023,APT-003-023,2026-07-29,0.396
USE-20260729-003-024,WTR-003-024,APT-003-024,2026-07-29,0.654
USE-20260729-003-025,WTR-003-025,APT-003-025,2026-07-29,0.89
USE-20260729-003-026,WTR-003-026,APT-003-026,2026-07-29,0.413
USE-20260729-003-027,WTR-003-027,APT-003-027,2026-07-29,0.442
USE-20260729-003-028,WTR-003-028,APT-003-028,2026-07-29,0.793
USE-20260729-003-029,WTR-003-029,APT-003-029,2026-07-29,0.986
USE-20260729-003-030,WTR-003-030,APT-003-030,2026-07-29,0.62
USE-20260729-003-031,WTR-003-031,APT-003-031,2026-07-29,0.575
USE-20260729-003-032,WTR-003-032,APT-003-032,2026-07-29,0.355
USE-20260729-003-033,WTR-003-033,APT-003-033,2026-07-29,0.409
USE-20260729-003-034,WTR-003-034,APT-003-034,2026-07-29,0.298
USE-20260729-003-035,WTR-003-035,APT-003-035,2026-07-29,0.454
USE-20260729-003-036,WTR-003-036,APT-003-036,2026-07-29,0.666
USE-20260729-003-037,WTR-003-037,APT-003-037,2026-07-29,0.747
USE-20260729-003-038,WTR-003-038,APT-003-038,2026-07-29,0.896
USE-20260729-003-039,WTR-003-039,APT-003-039,2026-07-29,0.368
USE-20260729-003-040,WTR-003-040,APT-003-040,2026-07-29,0.851
USE-20260729-003-041,WTR-003-041,APT-003-041,2026-07-29,0.65
